user_id,division,plan_type,device_type,signup_channel,marketing_campaign,subscription_start_date,cancellation_date
19485,Central,Basic,Tablet,Email,BlackFriday,2024-11-26,2024-12-22
19486,Central,Standard,Desktop,Organic,SpringPromo,2024-03-19,
19487,East,Basic,Desktop,Organic,,2024-03-14,2024-06-05
19488,West,Standard,Mobile,Email,SummerSale,2024-08-20,
19489,East,Standard,Tablet,Ads,SummerSale,2024-08-20,
19490,West,Standard,Mobile,Email,,2024-07-05,
19491,Central,Standard,Mobile,Referral,SpringPromo,2024-03-18,
19492,East,Basic,Mobile,Ads,,2024-05-01,
19493,Central,Basic,Mobile,Organic,BlackFriday,2024-11-30,
19494,East,Basic,Desktop,Email,,2024-11-26,2025-02-05
19495,West,Premium,Mobile,Organic,BlackFriday,2024-11-24,2024-12-20
19496,West,Standard,Desktop,Ads,SummerSale,2024-08-11,
19497,West,Standard,Tablet,Referral,,2024-10-23,
19498,Central,Premium,Mobile,Email,SpringPromo,2024-03-27,
19499,Central,Premium,Tablet,Email,SummerSale,2024-08-23,
19500,Central,Standard,Mobile,Organic,SpringPromo,2024-03-27,2024-08-04
19501,Central,Basic,Mobile,Organic,,2024-05-12,
19502,East,Standard,Mobile,Ads,,2024-10-02,
19503,West,Premium,Tablet,Referral,SpringPromo,2024-03-18,
19504,West,Standard,Mobile,Email,BlackFriday,2024-11-29,
19505,Central,Standard,Mobile,Organic,SummerSale,2024-08-13,2024-12-20
19506,West,Premium,Desktop,Email,BlackFriday,2024-11-30,
19507,Central,Standard,Desktop,Organic,,2024-12-05,
19508,Central,Premium,Mobile,Ads,SpringPromo,2024-03-21,
19509,West,Standard,Mobile,Email,SummerSale,2024-08-15,2024-11-16
19510,West,Premium,Mobile,Referral,SummerSale,2024-08-25,
19511,West,Premium,Mobile,Organic,SummerSale,2024-08-22,
19512,West,Premium,Mobile,Ads,Launch2024,2024-01-05,
19513,West,Premium,Tablet,Ads,,2024-05-02,
19514,Central,Standard,Mobile,Organic,SummerSale,2024-08-12,
19515,East,Basic,Desktop,Referral,,2024-12-17,
19516,West,Basic,Mobile,Ads,,2024-12-30,
19517,Central,Premium,Mobile,Referral,BlackFriday,2024-11-28,
19518,West,Standard,Mobile,Referral,BlackFriday,2024-11-24,
19519,West,Standard,Mobile,Organic,SummerSale,2024-08-13,
19520,West,Premium,Desktop,Ads,SummerSale,2024-08-15,
19521,East,Basic,Desktop,Organic,SummerSale,2024-08-24,2024-09-13
19522,West,Standard,Mobile,Ads,,2024-03-01,
19523,Central,Standard,Mobile,Ads,BlackFriday,2024-11-26,
19524,East,Basic,Desktop,Email,BlackFriday,2024-11-25,2025-03-26
19525,West,Basic,Desktop,Referral,,2024-03-28,
19526,East,Basic,Desktop,Email,SpringPromo,2024-03-24,
19527,East,Premium,Tablet,Organic,,2024-06-22,2024-11-13
19528,West,Standard,Desktop,Ads,SummerSale,2024-08-13,
19529,West,Premium,Tablet,Ads,Launch2024,2024-01-07,
19530,Central,Basic,Mobile,Referral,,2024-03-18,
19531,West,Standard,Desktop,Organic,SpringPromo,2024-03-17,
19532,East,Standard,Mobile,Ads,,2024-02-19,2024-07-14
19533,West,Premium,Tablet,Referral,Launch2024,2024-01-08,
19534,Central,Basic,Mobile,Organic,,2024-11-18,
19535,West,Standard,Desktop,Ads,,2024-12-17,
19536,Central,Basic,Mobile,Email,,2024-04-14,2024-05-09
19537,Central,Premium,Mobile,Email,,2024-11-23,
19538,Central,Standard,Mobile,Ads,BlackFriday,2024-11-28,2025-01-28
19539,West,Standard,Mobile,Referral,SummerSale,2024-08-14,
19540,West,Standard,Tablet,Referral,,2024-06-10,
19541,Central,Standard,Mobile,Organic,,2024-07-20,
19542,West,Premium,Mobile,Email,Launch2024,2024-01-06,
19543,Central,Premium,Mobile,Organic,Launch2024,2024-01-09,
19544,Central,Basic,Desktop,Email,SpringPromo,2024-03-30,2024-05-12
19545,Central,Basic,Desktop,Email,SummerSale,2024-08-16,2024-12-15
19546,West,Standard,Desktop,Referral,SpringPromo,2024-03-28,
19547,East,Premium,Tablet,Referral,,2024-03-31,
19548,West,Premium,Desktop,Organic,,2024-10-05,
19549,East,Basic,Desktop,Organic,,2024-03-05,
19550,Central,Standard,Desktop,Referral,,2024-04-08,
19551,Central,Standard,Mobile,Email,Launch2024,2024-01-08,2024-03-06
19552,Central,Basic,Desktop,Organic,Launch2024,2024-01-11,
19553,East,Standard,Mobile,Organic,SummerSale,2024-08-18,
19554,East,Basic,Tablet,Referral,,2024-05-16,2024-09-26
19555,Central,Standard,Mobile,Email,,2024-10-06,
19556,East,Basic,Mobile,Referral,BlackFriday,2024-11-24,2025-04-16
19557,East,Standard,Mobile,Email,,2024-02-28,2024-07-04
19558,West,Premium,Desktop,Email,Launch2024,2024-01-06,
19559,West,Standard,Mobile,Referral,,2024-08-25,
19560,West,Standard,Desktop,Email,SummerSale,2024-08-15,
19561,Central,Premium,Mobile,Email,Launch2024,2024-01-15,
19562,Central,Premium,Desktop,Email,SpringPromo,2024-03-19,
19563,Central,Basic,Mobile,Organic,SummerSale,2024-08-13,
19564,East,Basic,Desktop,Ads,,2024-09-22,2024-10-21
19565,West,Standard,Mobile,Email,,2024-08-28,
19566,Central,Basic,Mobile,Organic,,2024-11-23,
19567,Central,Standard,Desktop,Email,BlackFriday,2024-11-26,2025-03-03
19568,Central,Standard,Mobile,Email,,2024-03-07,
19569,West,Basic,Mobile,Email,Launch2024,2024-01-09,
19570,East,Premium,Mobile,Organic,SpringPromo,2024-03-23,2024-05-28
19571,East,Standard,Tablet,Ads,,2024-11-10,2024-12-21
19572,East,Basic,Mobile,Ads,Launch2024,2024-01-10,2024-03-25
19573,West,Basic,Desktop,Ads,BlackFriday,2024-11-28,
19574,East,Basic,Mobile,Ads,SpringPromo,2024-03-28,2024-05-17
19575,Central,Basic,Desktop,Email,Launch2024,2024-01-14,
19576,West,Premium,Mobile,Email,,2024-03-09,
19577,West,Premium,Mobile,Email,SummerSale,2024-08-21,
19578,East,Basic,Desktop,Organic,,2024-06-03,2024-09-12
19579,West,Premium,Mobile,Email,,2024-06-13,
19580,West,Standard,Mobile,Organic,SummerSale,2024-08-25,
19581,East,Basic,Mobile,Referral,,2024-05-30,2024-08-06
19582,Central,Basic,Desktop,Email,BlackFriday,2024-11-30,
19583,Central,Standard,Desktop,Referral,,2024-12-07,
19584,Central,Standard,Desktop,Email,SpringPromo,2024-03-28,
19585,Central,Standard,Mobile,Email,SpringPromo,2024-03-26,2024-05-26
19586,Central,Basic,Mobile,Referral,Launch2024,2024-01-11,
19587,Central,Standard,Mobile,Referral,SpringPromo,2024-03-23,
19588,Central,Standard,Mobile,Ads,SummerSale,2024-08-25,
19589,West,Premium,Mobile,Organic,Launch2024,2024-01-13,2024-05-06
19590,West,Premium,Desktop,Ads,,2024-03-08,
19591,East,Basic,Mobile,Organic,,2024-09-28,2024-10-16
19592,West,Standard,Mobile,Referral,Launch2024,2024-01-02,
19593,Central,Basic,Mobile,Ads,,2024-11-06,2024-12-09
19594,East,Basic,Mobile,Referral,,2024-10-22,2024-11-11
19595,Central,Basic,Mobile,Referral,SummerSale,2024-08-20,
19596,Central,Standard,Mobile,Email,,2024-05-07,2024-09-06
19597,West,Standard,Mobile,Ads,SummerSale,2024-08-21,
19598,West,Basic,Mobile,Organic,,2024-12-12,
19599,East,Basic,Tablet,Referral,,2024-06-30,2024-09-25
19600,Central,Basic,Mobile,Ads,BlackFriday,2024-11-26,
19601,Central,Standard,Desktop,Email,BlackFriday,2024-11-25,
19602,West,Premium,Mobile,Organic,,2024-02-29,
19603,East,Standard,Desktop,Referral,,2024-09-10,2024-09-22
19604,West,Premium,Tablet,Organic,,2024-05-31,
19605,West,Standard,Mobile,Email,,2024-07-08,
19606,East,Basic,Tablet,Email,,2024-06-19,2024-08-08
19607,West,Standard,Desktop,Email,,2024-01-11,
19608,Central,Basic,Desktop,Referral,SpringPromo,2024-03-25,2024-07-31
19609,East,Standard,Mobile,Referral,SummerSale,2024-08-25,
19610,West,Standard,Mobile,Ads,SummerSale,2024-08-13,
19611,Central,Standard,Mobile,Organic,SpringPromo,2024-03-23,
19612,East,Standard,Mobile,Referral,SummerSale,2024-08-10,
19613,Central,Basic,Mobile,Email,Launch2024,2024-01-14,2024-05-26
19614,Central,Basic,Mobile,Ads,,2024-09-09,
19615,Central,Basic,Mobile,Organic,BlackFriday,2024-11-24,
19616,East,Standard,Mobile,Referral,Launch2024,2024-01-15,2024-03-01
19617,West,Premium,Mobile,Organic,BlackFriday,2024-11-30,
19618,Central,Basic,Desktop,Ads,SpringPromo,2024-03-20,
19619,Central,Basic,Mobile,Referral,SummerSale,2024-08-12,2024-12-05
19620,West,Premium,Desktop,Ads,Launch2024,2024-01-09,
19621,East,Basic,Mobile,Email,Launch2024,2024-01-07,
19622,Central,Standard,Tablet,Ads,,2024-09-28,
19623,West,Standard,Mobile,Ads,,2024-06-14,
19624,Central,Standard,Tablet,Ads,BlackFriday,2024-11-24,
19625,Central,Standard,Mobile,Ads,,2024-04-29,
19626,West,Standard,Mobile,Ads,,2024-10-15,
19627,West,Premium,Tablet,Referral,,2024-01-02,
19628,West,Premium,Mobile,Organic,BlackFriday,2024-11-27,
19629,West,Basic,Mobile,Ads,Launch2024,2024-01-06,
19630,East,Basic,Mobile,Organic,BlackFriday,2024-11-27,2025-03-30
19631,West,Premium,Mobile,Ads,,2024-04-14,
19632,Central,Basic,Desktop,Referral,SpringPromo,2024-03-18,
19633,West,Premium,Mobile,Ads,SpringPromo,2024-03-24,
19634,Central,Standard,Mobile,Ads,BlackFriday,2024-11-24,
19635,East,Standard,Desktop,Referral,SummerSale,2024-08-19,2024-09-12
19636,Central,Basic,Tablet,Organic,SummerSale,2024-08-19,
19637,Central,Basic,Desktop,Referral,SummerSale,2024-08-19,2024-12-04
19638,West,Premium,Desktop,Ads,Launch2024,2024-01-10,
19639,Central,Standard,Mobile,Referral,SpringPromo,2024-03-27,
19640,West,Premium,Mobile,Organic,BlackFriday,2024-11-29,2025-01-31
19641,Central,Standard,Mobile,Email,,2024-01-13,2024-01-23
19642,Central,Premium,Mobile,Organic,BlackFriday,2024-11-30,2025-04-07
19643,East,Basic,Desktop,Email,,2024-01-26,
19644,West,Basic,Desktop,Email,SummerSale,2024-08-25,
19645,Central,Premium,Mobile,Email,Launch2024,2024-01-03,2024-05-06
19646,East,Basic,Mobile,Organic,,2024-06-06,
19647,West,Basic,Desktop,Email,SpringPromo,2024-03-24,
19648,West,Premium,Mobile,Email,SpringPromo,2024-03-18,
19649,East,Basic,Mobile,Organic,,2024-12-10,2024-12-22
19650,Central,Premium,Mobile,Ads,,2024-01-13,
19651,Central,Standard,Mobile,Referral,Launch2024,2024-01-11,
19652,East,Standard,Mobile,Referral,,2024-09-04,
19653,Central,Premium,Tablet,Email,,2024-06-03,
19654,West,Basic,Mobile,Organic,SummerSale,2024-08-23,
19655,East,Premium,Desktop,Referral,Launch2024,2024-01-11,2024-03-08
19656,West,Premium,Mobile,Email,SummerSale,2024-08-13,
19657,West,Basic,Mobile,Referral,,2024-09-26,2025-02-03
19658,East,Premium,Desktop,Organic,SpringPromo,2024-03-23,2024-04-19
19659,East,Standard,Mobile,Referral,SpringPromo,2024-03-24,2024-07-12
19660,East,Basic,Desktop,Email,,2024-11-10,2024-11-27
19661,West,Standard,Mobile,Organic,SpringPromo,2024-03-22,
19662,West,Standard,Mobile,Referral,,2024-06-14,
19663,West,Premium,Mobile,Organic,,2024-05-27,2024-08-28
19664,Central,Standard,Desktop,Ads,,2024-04-04,
19665,West,Premium,Mobile,Email,,2024-10-18,2024-12-19
19666,East,Basic,Mobile,Ads,SummerSale,2024-08-19,2024-12-18
19667,West,Standard,Mobile,Email,,2024-10-04,
19668,West,Premium,Mobile,Ads,SpringPromo,2024-03-25,
19669,West,Basic,Desktop,Ads,,2024-01-27,
19670,East,Basic,Mobile,Organic,,2024-12-11,2025-01-09
19671,Central,Premium,Desktop,Organic,Launch2024,2024-01-13,2024-01-23
19672,Central,Standard,Mobile,Referral,SpringPromo,2024-03-18,2024-04-30
19673,West,Basic,Mobile,Referral,,2024-07-16,
19674,West,Premium,Desktop,Ads,SummerSale,2024-08-12,
19675,East,Basic,Tablet,Email,SpringPromo,2024-03-18,
19676,Central,Standard,Tablet,Referral,,2024-02-02,
19677,East,Standard,Tablet,Email,,2024-08-11,2024-11-04
19678,East,Standard,Mobile,Organic,Launch2024,2024-01-02,2024-04-28
19679,West,Standard,Mobile,Organic,SpringPromo,2024-03-17,
19680,Central,Basic,Mobile,Email,SummerSale,2024-08-14,2024-11-13
19681,West,Standard,Mobile,Ads,SpringPromo,2024-03-29,
19682,Central,Standard,Desktop,Referral,BlackFriday,2024-11-28,
19683,Central,Standard,Mobile,Referral,BlackFriday,2024-11-30,2025-02-05
19684,Central,Standard,Desktop,Email,SummerSale,2024-08-24,
19685,West,Premium,Mobile,Organic,Launch2024,2024-01-01,2024-03-17
19686,West,Basic,Desktop,Organic,,2024-09-07,
19687,East,Basic,Mobile,Email,BlackFriday,2024-11-29,2025-03-29
19688,West,Standard,Desktop,Email,SpringPromo,2024-03-25,2024-05-17
19689,West,Premium,Mobile,Email,SummerSale,2024-08-23,
19690,West,Standard,Desktop,Organic,,2024-08-20,
19691,West,Standard,Desktop,Ads,,2024-07-28,
19692,Central,Standard,Mobile,Referral,Launch2024,2024-01-06,
19693,East,Standard,Mobile,Email,,2024-03-29,2024-04-13
19694,West,Premium,Mobile,Email,Launch2024,2024-01-02,
19695,East,Basic,Desktop,Email,SummerSale,2024-08-10,2024-10-06
19696,West,Basic,Desktop,Email,,2024-04-08,2024-05-01
19697,East,Basic,Mobile,Organic,Launch2024,2024-01-13,
19698,West,Premium,Desktop,Referral,SpringPromo,2024-03-29,
19699,West,Premium,Mobile,Organic,BlackFriday,2024-11-27,
19700,West,Premium,Mobile,Ads,,2024-10-25,
19701,Central,Standard,Desktop,Ads,,2024-07-05,
19702,West,Premium,Desktop,Referral,,2024-09-15,
19703,Central,Premium,Desktop,Email,Launch2024,2024-01-13,
19704,Central,Standard,Mobile,Referral,SummerSale,2024-08-24,2024-11-23
19705,West,Premium,Mobile,Ads,BlackFriday,2024-11-25,
19706,West,Basic,Desktop,Organic,,2024-01-26,
19707,Central,Premium,Desktop,Ads,Launch2024,2024-01-11,
19708,West,Standard,Mobile,Organic,SummerSale,2024-08-22,
19709,West,Premium,Desktop,Ads,Launch2024,2024-01-06,
19710,West,Premium,Desktop,Organic,SummerSale,2024-08-19,
19711,Central,Basic,Mobile,Ads,BlackFriday,2024-11-28,
19712,Central,Standard,Desktop,Referral,,2024-05-19,2024-06-09
19713,East,Basic,Mobile,Referral,,2024-05-20,2024-08-28
19714,West,Basic,Mobile,Referral,SummerSale,2024-08-24,
19715,Central,Standard,Tablet,Organic,,2024-11-02,2025-03-20
19716,West,Premium,Mobile,Organic,,2024-04-22,
19717,East,Basic,Mobile,Ads,,2024-02-17,2024-06-03
19718,Central,Basic,Desktop,Organic,Launch2024,2024-01-04,
19719,West,Premium,Mobile,Referral,BlackFriday,2024-11-24,2025-02-17
19720,Central,Standard,Desktop,Organic,SpringPromo,2024-03-18,
19721,East,Basic,Mobile,Organic,SummerSale,2024-08-23,2024-12-23
19722,Central,Standard,Mobile,Email,SpringPromo,2024-03-26,
19723,West,Premium,Mobile,Organic,,2024-01-05,
19724,East,Premium,Mobile,Email,,2024-08-15,
19725,West,Basic,Mobile,Email,SpringPromo,2024-03-24,2024-07-17
19726,Central,Basic,Desktop,Ads,SummerSale,2024-08-23,
19727,West,Standard,Mobile,Ads,Launch2024,2024-01-13,
19728,West,Premium,Mobile,Referral,,2024-03-14,
19729,East,Standard,Mobile,Referral,,2024-01-19,
19730,West,Premium,Tablet,Ads,BlackFriday,2024-11-30,
19731,Central,Standard,Desktop,Organic,BlackFriday,2024-11-28,
19732,West,Standard,Mobile,Referral,SummerSale,2024-08-21,
19733,East,Standard,Desktop,Referral,BlackFriday,2024-11-29,
19734,West,Premium,Mobile,Referral,SummerSale,2024-08-19,
19735,Central,Basic,Mobile,Organic,,2024-09-29,
19736,Central,Basic,Mobile,Ads,,2024-12-18,
19737,East,Basic,Mobile,Organic,SpringPromo,2024-03-30,2024-05-26
19738,Central,Basic,Mobile,Email,SummerSale,2024-08-25,
19739,West,Premium,Mobile,Ads,,2024-05-18,
19740,West,Standard,Desktop,Email,,2024-11-19,
19741,East,Standard,Mobile,Ads,SummerSale,2024-08-18,2024-09-15
19742,West,Standard,Tablet,Email,,2024-04-09,
19743,East,Basic,Mobile,Referral,,2024-06-24,
19744,Central,Basic,Mobile,Organic,Launch2024,2024-01-06,
19745,West,Premium,Tablet,Referral,BlackFriday,2024-11-25,
19746,East,Standard,Mobile,Ads,SpringPromo,2024-03-27,
19747,West,Basic,Mobile,Email,,2024-11-01,
19748,West,Standard,Mobile,Referral,,2024-12-18,
19749,Central,Basic,Mobile,Organic,,2024-04-27,
19750,Central,Standard,Desktop,Email,Launch2024,2024-01-04,
19751,West,Premium,Mobile,Referral,,2024-08-18,
19752,West,Basic,Mobile,Ads,,2024-05-17,
19753,West,Standard,Mobile,Ads,Launch2024,2024-01-14,
19754,Central,Premium,Tablet,Email,,2024-04-10,2024-06-17
19755,Central,Standard,Mobile,Organic,SummerSale,2024-08-12,
19756,East,Premium,Mobile,Email,,2024-03-28,
19757,Central,Basic,Mobile,Ads,,2024-05-10,
19758,Central,Basic,Desktop,Organic,BlackFriday,2024-11-30,
19759,East,Basic,Desktop,Email,BlackFriday,2024-11-27,
19760,West,Premium,Mobile,Ads,SummerSale,2024-08-20,
19761,West,Premium,Mobile,Organic,,2024-07-10,
19762,Central,Basic,Desktop,Email,,2024-05-30,
19763,Central,Standard,Desktop,Referral,SummerSale,2024-08-12,
19764,Central,Basic,Mobile,Referral,SpringPromo,2024-03-16,
19765,Central,Standard,Mobile,Referral,SummerSale,2024-08-18,
19766,Central,Basic,Desktop,Email,SummerSale,2024-08-20,2024-11-26
19767,East,Basic,Mobile,Ads,,2024-01-05,2024-02-19
19768,East,Basic,Desktop,Referral,,2024-03-19,2024-04-12
19769,East,Basic,Mobile,Email,Launch2024,2024-01-06,2024-02-04
19770,East,Basic,Mobile,Referral,SummerSale,2024-08-17,
19771,West,Premium,Mobile,Email,BlackFriday,2024-11-28,
19772,West,Standard,Desktop,Email,BlackFriday,2024-11-29,
19773,Central,Basic,Desktop,Email,,2024-07-22,
19774,West,Premium,Desktop,Referral,BlackFriday,2024-11-29,
19775,Central,Basic,Mobile,Ads,BlackFriday,2024-11-24,
19776,Central,Basic,Desktop,Ads,BlackFriday,2024-11-25,
19777,Central,Premium,Desktop,Organic,SpringPromo,2024-03-27,
19778,West,Standard,Mobile,Organic,,2024-01-26,
19779,Central,Premium,Mobile,Email,SummerSale,2024-08-17,2024-11-15
19780,Central,Basic,Mobile,Email,SummerSale,2024-08-25,2024-11-01
19781,Central,Standard,Desktop,Ads,Launch2024,2024-01-08,
19782,East,Basic,Mobile,Referral,BlackFriday,2024-11-25,2024-12-25
19783,East,Standard,Mobile,Referral,Launch2024,2024-01-10,
19784,East,Basic,Tablet,Referral,SpringPromo,2024-03-24,
19785,West,Standard,Mobile,Referral,SummerSale,2024-08-13,2024-10-20
19786,West,Premium,Mobile,Organic,SpringPromo,2024-03-25,
19787,West,Premium,Mobile,Ads,BlackFriday,2024-11-29,
19788,Central,Standard,Mobile,Email,Launch2024,2024-01-13,
19789,East,Standard,Desktop,Ads,Launch2024,2024-01-04,
19790,Central,Standard,Mobile,Email,BlackFriday,2024-11-26,
19791,West,Premium,Desktop,Email,SpringPromo,2024-03-25,
19792,East,Standard,Tablet,Referral,,2024-08-13,2024-10-08
19793,East,Basic,Mobile,Email,,2024-09-03,2024-11-02
19794,Central,Basic,Mobile,Organic,BlackFriday,2024-11-25,2024-12-10
19795,Central,Standard,Mobile,Organic,SpringPromo,2024-03-19,
19796,Central,Premium,Desktop,Ads,,2024-07-09,2024-08-12
19797,West,Basic,Desktop,Ads,Launch2024,2024-01-05,
19798,West,Standard,Tablet,Email,,2024-06-24,
19799,West,Standard,Tablet,Referral,SpringPromo,2024-03-30,
19800,West,Premium,Mobile,Organic,SummerSale,2024-08-12,
19801,West,Premium,Mobile,Referral,Launch2024,2024-01-15,
19802,West,Basic,Mobile,Referral,,2024-10-23,
19803,Central,Standard,Mobile,Organic,Launch2024,2024-01-11,
19804,Central,Standard,Tablet,Ads,,2024-09-30,
19805,East,Basic,Mobile,Referral,SpringPromo,2024-03-17,
19806,Central,Basic,Desktop,Ads,BlackFriday,2024-11-28,
19807,West,Standard,Mobile,Email,,2024-12-17,
19808,Central,Standard,Mobile,Email,,2024-12-22,
19809,Central,Premium,Desktop,Organic,SummerSale,2024-08-13,
19810,East,Basic,Desktop,Organic,Launch2024,2024-01-03,2024-04-16
19811,West,Standard,Mobile,Email,SummerSale,2024-08-21,
19812,West,Premium,Mobile,Ads,,2024-02-16,2024-05-14
19813,Central,Basic,Mobile,Referral,BlackFriday,2024-11-27,2025-01-15
19814,Central,Basic,Desktop,Email,SummerSale,2024-08-10,
19815,West,Basic,Desktop,Organic,BlackFriday,2024-11-27,2025-04-08
19816,Central,Standard,Desktop,Email,SpringPromo,2024-03-20,
19817,Central,Premium,Mobile,Referral,SummerSale,2024-08-14,
19818,West,Standard,Mobile,Organic,,2024-09-19,
19819,East,Standard,Mobile,Organic,BlackFriday,2024-11-26,
19820,Central,Premium,Mobile,Email,BlackFriday,2024-11-28,2025-04-14
19821,Central,Standard,Mobile,Organic,BlackFriday,2024-11-26,
19822,East,Basic,Tablet,Email,BlackFriday,2024-11-28,
19823,Central,Premium,Desktop,Email,,2024-08-23,
19824,East,Basic,Desktop,Organic,BlackFriday,2024-11-25,
19825,Central,Standard,Mobile,Email,,2024-12-10,
19826,Central,Basic,Mobile,Ads,BlackFriday,2024-11-30,
19827,Central,Basic,Tablet,Email,SummerSale,2024-08-12,
19828,Central,Basic,Mobile,Email,SummerSale,2024-08-21,
19829,West,Premium,Mobile,Referral,,2024-03-02,
19830,Central,Premium,Tablet,Ads,,2024-03-08,
19831,Central,Standard,Desktop,Ads,,2024-11-27,
19832,West,Premium,Mobile,Organic,SummerSale,2024-08-21,
19833,West,Standard,Tablet,Ads,SummerSale,2024-08-16,
19834,West,Premium,Mobile,Organic,Launch2024,2024-01-08,
19835,Central,Standard,Mobile,Email,SummerSale,2024-08-17,2024-09-05
19836,Central,Standard,Desktop,Referral,SummerSale,2024-08-24,
19837,Central,Premium,Tablet,Referral,,2024-02-25,
19838,East,Basic,Desktop,Referral,,2024-10-03,
19839,West,Premium,Mobile,Ads,SpringPromo,2024-03-15,2024-07-20
19840,East,Basic,Mobile,Referral,SummerSale,2024-08-18,2024-12-04
19841,Central,Basic,Mobile,Ads,Launch2024,2024-01-15,
19842,Central,Basic,Mobile,Ads,,2024-12-17,
19843,Central,Premium,Mobile,Email,,2024-02-25,
19844,East,Premium,Desktop,Email,,2024-05-07,2024-07-25
19845,West,Standard,Mobile,Ads,Launch2024,2024-01-05,2024-03-05
19846,Central,Standard,Desktop,Organic,SpringPromo,2024-03-25,
19847,West,Premium,Mobile,Organic,BlackFriday,2024-11-27,
19848,East,Standard,Mobile,Ads,,2024-06-02,
19849,Central,Premium,Mobile,Organic,SpringPromo,2024-03-23,
19850,West,Premium,Desktop,Organic,BlackFriday,2024-11-24,
19851,West,Premium,Mobile,Ads,Launch2024,2024-01-10,
19852,West,Premium,Mobile,Email,,2024-06-19,
19853,Central,Basic,Desktop,Referral,,2024-01-30,2024-05-04
19854,West,Premium,Desktop,Email,,2024-01-23,
19855,Central,Basic,Mobile,Organic,SpringPromo,2024-03-24,
19856,West,Premium,Mobile,Referral,SpringPromo,2024-03-19,
